MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
132,7,38,11,1,1,100,-7,0,8,12,4,36,0,3,3,35,97,3,3,0,75,Bad
143,1,52,35,0,0,94,1,4,6,36,4,19,0,0,0,7,100,5,3,0,53,Bad
348,11,127,26,0,0,100,-7,7,8,26,1,27,0,3,3,14,48,2,3,1,50,Good
202,9,108,15,0,0,94,33,6,6,28,1,63,-8,0,0,48,82,2,1,1,75,Good
109,35,73,4,0,0,100,-7,7,8,5,0,0,-7,1,0,2,-8,1,-8,0,33,Good
195,70,207,20,0,0,100,-7,7,8,21,0,29,-7,0,0,11,-8,2,-8,0,50,Good
257,3,83,7,0,0,100,-7,7,8,7,3,29,0,2,1,71,96,2,2,-8,100,Bad
193,6,68,23,0,0,88,5,4,6,24,1,21,4,1,1,3,72,4,3,0,50,Bad
229,7,112,28,1,1,84,18,5,3,63,2,39,5,0,0,72,83,7,4,1,73,Bad
144,21,95,12,4,1,71,29,6,2,3,0,29,-7,0,0,43,-8,2,-8,0,67,Bad
220,87,132,10,5,2,59,3,4,2,17,0,41,22,0,0,0,-8,0,1,-8,33,Bad
381,2,102,17,2,2,71,1,4,6,21,2,29,-7,4,4,0,56,2,2,0,42,Bad
254,3,73,25,0,0,100,-7,7,8,28,4,32,-7,3,3,0,99,2,2,0,36,Bad
247,2,62,30,0,0,94,1,4,6,32,4,34,9,0,0,62,70,5,2,2,89,Bad
404,19,133,17,0,0,100,-7,7,8,18,0,50,0,1,1,81,76,4,3,3,100,Good
170,1,66,19,0,0,100,-7,7,8,22,2,15,0,10,10,0,96,1,2,-8,30,Good
257,7,93,33,0,0,92,23,6,6,38,2,32,0,2,2,1,-8,4,1,0,33,Bad
52,27,37,4,0,0,75,28,6,6,4,0,50,-8,0,0,0,-8,0,1,0,33,Good
180,2,83,33,2,1,78,11,4,5,36,2,25,-7,0,0,19,56,4,3,1,64,Bad
163,3,25,24,0,0,100,-7,7,8,31,5,59,-7,1,1,101,90,6,6,4,100,Bad
346,2,94,26,0,0,96,15,6,6,28,2,57,2,3,3,85,68,3,5,2,90,Good
88,3,38,19,0,0,95,44,7,6,21,4,33,0,3,3,36,78,3,2,1,50,Good
137,3,56,16,1,1,71,17,6,6,18,2,41,0,0,0,81,99,5,3,1,89,Bad
275,12,80,4,0,0,80,9,4,6,5,0,60,0,0,0,56,58,1,2,1,75,Bad
296,7,95,43,2,0,89,3,4,5,47,1,68,0,1,1,69,44,6,10,3,85,Bad
231,1,80,29,1,1,97,19,6,4,31,4,42,0,6,5,51,81,7,5,3,63,Bad
72,1,28,6,3,3,88,41,6,2,8,3,25,-7,2,2,86,3,5,1,3,100,Bad
253,50,149,5,1,1,100,-7,6,8,6,0,33,-8,0,0,16,-8,2,-8,0,100,Good
160,3,85,20,1,0,91,10,3,5,25,1,16,0,0,0,2,28,5,2,0,58,Good
302,10,137,24,2,1,88,2,4,5,39,1,32,1,2,2,50,75,3,4,0,70,Bad
269,14,91,28,0,0,97,-8,6,6,34,0,26,0,0,0,49,70,5,4,2,75,Bad
42,21,32,4,0,0,100,-7,7,8,4,0,75,20,0,0,0,67,0,2,-8,67,Good
61,4,25,23,0,0,96,10,4,6,23,5,52,3,3,3,30,87,6,6,0,100,Bad
156,6,60,28,0,0,100,-7,7,8,29,3,32,9,0,0,42,93,5,1,0,67,Good
69,2,35,15,0,0,100,-7,7,8,17,2,18,-7,0,0,20,-8,4,1,1,50,Good
54,13,34,9,0,0,100,-7,7,8,9,0,33,0,0,0,90,58,4,2,3,86,Bad
182,28,80,44,0,0,100,-7,7,8,44,0,77,0,1,1,5,75,1,14,0,94,Good
377,10,81,16,1,0,90,58,6,5,21,3,29,0,2,1,54,35,8,2,1,85,Bad
228,1,69,15,0,0,100,-7,7,8,16,2,38,0,2,2,63,70,5,2,2,78,Good
139,3,65,51,0,0,98,2,4,6,51,3,27,0,11,9,80,-8,17,2,10,79,Good
36,20,80,20,0,0,100,-7,7,8,1,0,15,-7,1,1,81,-8,3,-8,2,67,Good
390,3,86,29,0,0,100,-7,7,8,29,4,24,9,0,0,6,74,4,3,0,44,Good
364,16,129,14,0,0,93,58,6,6,14,0,36,-7,2,1,3,-8,1,1,-8,67,Bad
152,2,65,26,0,0,97,-7,5,7,29,4,34,-7,4,4,25,56,6,5,0,81,Bad
161,16,92,18,0,0,100,-7,7,8,20,0,40,-7,0,0,65,71,3,2,2,83,Good
291,6,122,23,0,0,100,-7,7,8,31,1,45,23,0,0,9,-8,4,1,1,83,Good
422,2,62,42,0,0,98,11,4,6,43,8,23,0,4,4,12,-8,4,2,0,44,Good
356,4,85,34,0,0,100,-7,7,8,34,3,21,0,1,1,2,-8,5,1,0,35,Good
139,4,71,23,1,1,72,19,6,4,29,2,38,0,0,0,89,69,11,2,2,81,Bad
165,13,55,15,3,3,94,69,6,2,17,0,76,0,4,3,86,76,1,3,1,80,Bad
165,9,81,18,0,0,100,-7,7,8,23,2,61,0,1,1,52,48,2,4,0,78,Good
589,3,98,41,0,0,100,-7,7,8,34,2,46,-8,0,0,4,60,6,8,0,61,Good
121,1,41,20,2,2,88,9,0,2,26,3,27,0,5,5,15,52,3,4,0,47,Bad
155,3,62,39,0,0,80,26,6,6,40,7,48,4,1,1,45,66,4,5,1,71,Bad
186,8,83,22,0,0,100,-7,7,8,22,2,18,21,0,0,9,79,2,2,0,36,Good
263,2,78,44,0,0,100,-7,7,8,38,4,20,-7,5,5,4,100,3,2,0,25,Good
375,77,219,6,1,1,86,1,0,2,7,0,57,0,1,0,31,-8,1,-8,-8,33,Good
17,17,17,1,0,0,100,-7,7,8,1,0,100,0,1,1,-8,-8,-8,1,-8,100,Bad
218,3,73,35,0,0,97,71,6,6,36,5,29,22,0,0,5,96,3,4,2,41,Bad
167,16,69,38,1,0,98,66,6,5,40,0,40,-8,0,0,9,-8,3,1,0,36,Good
259,9,88,21,4,1,77,15,6,3,26,1,38,0,18,18,27,80,2,3,1,56,Bad
232,11,91,28,0,0,96,40,6,6,28,1,21,0,4,4,39,90,7,3,3,67,Good
171,2,77,12,0,0,92,55,6,6,14,1,31,-8,0,0,12,78,2,2,0,80,Good
126,8,61,25,0,0,92,42,6,6,25,4,12,7,0,0,9,100,7,2,0,63,Good
72,7,44,22,0,0,100,-7,7,8,24,2,75,0,0,0,14,71,2,8,0,83,Bad
190,5,67,32,0,0,97,33,6,6,60,1,41,-7,1,1,83,87,12,4,8,89,Bad
208,3,83,24,0,0,92,4,4,6,25,3,32,5,0,0,44,-8,6,1,0,70,Bad
154,7,62,35,0,0,100,-7,6,7,36,2,17,-7,0,0,4,-8,8,2,0,56,Bad
254,15,66,39,0,0,95,8,4,6,74,0,38,7,1,1,6,41,6,4,1,53,Good
168,73,107,8,2,2,89,8,0,6,9,0,44,-7,0,0,-8,-8,-8,-8,-8,-8,Bad
74,2,35,12,0,0,92,10,4,6,13,3,31,-7,7,7,23,-8,5,1,0,75,Good
246,5,81,9,0,0,100,-7,7,8,9,1,11,13,0,0,10,-8,2,-8,0,50,Good
172,2,67,26,0,0,96,2,4,6,27,1,33,0,6,5,18,-8,3,1,0,44,Bad
86,4,54,7,2,1,78,24,5,2,9,1,11,7,0,0,48,94,2,1,-8,50,Bad
469,7,117,31,0,0,84,2,4,6,34,1,38,-8,0,0,33,65,7,3,3,73,Bad
98,5,37,14,1,0,93,77,6,5,15,4,33,0,0,0,74,-8,4,1,2,83,Bad
169,8,61,19,0,0,100,-7,7,8,19,1,26,0,0,0,1,-8,2,1,0,30,Good
71,8,32,6,2,2,86,64,6,2,7,1,71,3,1,1,54,57,1,3,-8,100,Bad
198,6,97,21,0,0,100,-7,7,8,21,2,29,0,2,2,36,-8,5,2,1,100,Good
241,33,103,18,0,0,100,-7,7,8,18,0,28,0,1,1,14,52,2,2,0,50,Good
191,6,82,46,0,0,93,1,4,6,7,1,9,3,1,1,55,64,21,1,7,65,Bad
255,32,106,9,0,0,100,-7,7,8,9,0,22,0,1,1,2,-8,2,1,-8,100,Good
58,5,20,10,0,0,90,25,6,6,10,4,20,0,6,5,31,91,4,1,1,56,Bad
269,14,122,17,0,0,100,-7,7,8,17,0,47,0,0,0,24,-8,4,1,0,100,Good
141,9,57,33,0,0,100,-7,7,8,33,2,24,8,0,0,6,-8,1,1,1,43,Good
192,3,71,20,1,0,95,47,6,5,21,1,57,0,0,0,11,54,3,3,0,86,Good
332,11,123,19,1,1,100,-7,6,8,20,1,25,-7,2,2,22,-8,2,2,1,55,Bad
186,6,73,22,0,0,91,33,6,6,22,2,45,0,0,0,101,93,2,2,1,100,Bad
150,5,43,25,0,0,100,-7,7,8,25,5,60,0,0,0,18,90,2,5,0,47,Good
122,6,111,16,4,4,94,62,6,3,17,2,24,0,1,1,28,77,6,1,1,58,Good
139,11,78,10,0,0,100,-7,7,8,10,1,20,-7,2,1,19,-8,1,-8,1,50,Good
108,3,55,36,1,0,93,3,3,5,45,1,27,0,2,2,75,73,7,9,6,80,Bad
203,2,64,21,1,0,83,4,4,5,23,2,26,2,1,1,14,-8,3,2,0,38,Good
176,6,71,31,0,0,100,-7,7,8,31,2,23,0,0,0,4,-8,5,1,0,44,Good
168,4,99,13,0,0,71,48,6,6,17,1,65,0,0,0,10,26,1,2,-8,75,Good
85,19,59,6,4,3,33,7,0,2,9,0,44,19,0,0,29,-8,2,1,0,75,Bad
147,11,90,9,1,0,90,42,6,5,10,1,10,1,2,2,0,-8,2,-8,0,29,Good
126,12,58,18,2,1,85,5,2,4,24,0,30,0,10,10,95,42,5,3,2,80,Good
322,3,95,25,1,0,96,70,6,5,28,2,43,0,2,2,22,12,5,4,0,75,Bad
303,2,37,30,0,0,94,19,6,6,37,3,48,0,7,7,39,74,10,8,1,78,Bad
374,4,72,21,0,0,95,2,4,6,22,5,36,0,0,0,45,79,5,2,1,70,Bad
141,4,56,30,0,0,100,-7,7,8,30,3,33,0,0,0,84,48,11,4,4,100,Bad
149,6,58,20,0,0,90,24,6,6,21,3,48,6,0,0,3,-8,2,1,0,50,Good
311,10,114,40,0,0,100,-7,7,8,40,1,23,0,2,2,28,75,12,4,4,59,Bad
227,1,90,11,1,1,100,-7,6,8,11,1,50,1,3,3,0,48,1,2,0,57,Bad
490,4,181,12,0,0,92,36,6,6,12,1,42,-8,0,0,2,96,2,1,0,75,Good
164,2,88,17,3,3,86,4,4,4,24,2,41,0,4,4,24,59,4,3,-8,78,Bad
77,12,36,14,0,0,100,-7,7,8,14,0,14,1,1,1,53,-8,6,1,2,78,Bad
123,2,40,5,1,1,86,29,6,4,7,4,43,-7,0,0,77,-8,3,1,1,100,Bad
146,23,81,14,0,0,100,-7,7,8,14,0,36,0,1,1,20,-8,2,1,0,60,Good
180,35,92,16,0,0,94,37,6,6,25,0,56,-8,0,0,32,50,2,2,1,67,Good
60,4,25,16,0,0,100,-7,7,8,16,2,56,9,0,0,46,85,5,5,0,100,Bad
387,4,95,44,0,0,98,68,6,6,45,3,58,3,3,3,41,62,2,2,0,80,Good
429,4,101,46,0,0,100,-7,7,8,46,3,30,0,1,1,38,34,16,2,2,78,Bad
173,2,77,7,0,0,100,-7,7,8,8,2,0,0,5,4,100,-8,3,-8,2,100,Bad
201,5,94,17,0,0,100,-7,7,8,17,1,24,0,0,0,36,9,4,2,1,43,Good
143,1,60,33,0,0,100,-7,7,8,36,3,29,0,4,4,80,76,7,6,4,83,Bad
-8,13,107,16,2,1,83,8,2,4,19,0,37,-7,0,0,48,81,6,4,2,80,Bad
241,7,98,22,1,0,96,33,6,5,23,4,39,3,1,1,4,97,1,3,0,45,Bad
148,12,59,13,2,2,75,1,0,2,16,0,63,0,1,1,86,4,3,2,1,71,Bad
65,3,28,8,0,0,100,-7,7,8,8,2,13,1,2,2,33,-8,5,1,2,75,Bad
198,4,114,26,2,0,93,42,6,5,28,5,46,0,1,1,18,15,7,3,0,77,Bad
311,6,80,22,0,0,100,-7,7,8,23,1,9,0,0,0,24,-8,5,1,1,67,Good
209,2,95,41,0,0,100,-7,7,8,42,3,38,0,1,1,42,-8,7,2,2,82,Bad
299,3,104,33,1,1,97,16,6,2,37,4,8,0,3,3,6,92,7,2,1,41,Bad
178,26,96,33,0,0,100,-7,7,8,33,0,24,0,4,4,9,-8,4,-8,0,21,Good
123,2,46,16,0,0,100,-7,7,8,17,5,47,-7,2,2,18,87,3,4,-8,64,Bad
282,2,92,14,1,0,94,32,6,5,17,3,47,0,5,5,46,46,2,4,0,86,Bad
341,6,101,32,0,0,100,-7,7,8,33,1,3,-8,0,0,6,-8,3,-8,0,27,Good
501,41,205,33,0,0,97,-7,5,7,33,0,21,20,0,0,47,22,11,2,2,67,Good
37,3,20,4,1,1,100,-7,7,8,4,2,100,-7,2,2,-8,80,-8,3,-8,100,Bad
-8,10,99,11,0,0,100,-7,7,8,0,1,73,0,3,3,0,-8,1,1,0,50,Good
237,1,120,26,0,0,96,21,6,6,28,1,43,-7,4,4,64,26,9,3,2,75,Bad
151,3,67,22,1,0,96,33,6,5,28,3,61,1,6,6,52,69,4,5,2,82,Good
156,17,140,5,0,0,100,-7,7,8,5,0,20,-7,0,0,20,-8,2,1,0,75,Good
446,20,103,27,0,0,100,-7,7,8,28,0,46,1,2,2,0,10,1,4,1,50,Bad
152,15,84,17,0,0,88,42,6,6,17,0,12,0,1,1,4,-8,1,1,0,15,Bad
99,4,41,20,0,0,100,-7,7,8,20,2,50,2,2,2,70,88,7,2,4,82,Bad
144,16,73,15,0,0,100,-7,7,8,16,0,0,3,1,1,5,-8,2,-8,0,29,Good
458,2,113,8,2,1,73,4,3,4,11,2,36,2,1,1,1,-8,1,-8,0,100,Bad
149,7,64,22,2,0,85,6,3,5,26,3,54,0,2,2,25,97,1,4,1,63,Bad
224,10,101,16,0,0,100,-7,7,8,5,2,25,13,0,0,1,72,2,2,0,44,Good
187,6,54,26,0,0,88,47,6,6,26,1,42,0,1,1,66,76,3,3,2,75,Bad
141,4,61,16,0,0,94,5,4,6,17,2,47,0,1,1,64,56,9,3,2,100,Bad
15,13,14,3,0,0,100,-7,7,8,3,0,100,0,2,2,-8,72,-8,2,-8,100,Good
167,22,78,26,1,1,100,-7,6,8,28,0,38,1,5,5,53,-8,3,3,1,60,Good
464,31,138,16,1,1,94,50,6,6,16,0,31,-7,0,0,11,-8,3,2,0,71,Good
62,1,36,4,0,0,50,6,4,6,6,1,17,-7,2,2,86,-8,2,1,1,75,Bad
427,9,123,28,0,0,100,-7,7,8,29,1,31,3,1,1,22,91,8,2,0,63,Good
288,2,85,11,0,0,100,-7,7,8,13,1,38,17,1,0,20,-8,2,1,1,38,Good
216,6,84,33,0,0,100,-7,7,8,33,2,27,0,4,4,2,140,3,1,0,57,Good
258,1,81,16,0,0,89,9,4,6,18,3,33,-7,3,3,81,95,8,3,4,92,Bad
134,8,58,30,0,0,100,-7,7,8,30,2,13,0,1,1,11,63,8,2,1,53,Bad
278,13,104,23,0,0,100,-7,7,8,23,0,35,5,1,1,42,69,1,3,0,44,Good
188,19,60,19,0,0,100,-7,7,8,17,0,32,10,1,0,92,73,5,2,4,100,Good
92,7,35,13,0,0,100,-7,7,8,13,1,8,7,0,0,19,-8,5,1,0,55,Good
255,24,106,15,0,0,93,-8,6,6,15,0,47,0,1,1,0,36,1,4,0,50,Good
91,5,27,7,2,2,75,3,0,2,9,3,63,0,4,4,76,89,3,2,1,100,Bad
295,12,113,18,0,0,56,2,4,6,43,0,17,-7,0,0,58,19,7,2,3,75,Bad
151,2,68,51,0,0,100,-7,7,8,53,4,17,3,4,3,11,-8,3,1,1,31,Good
546,5,98,25,0,0,85,4,4,6,31,3,19,6,0,0,6,-8,4,1,0,43,Bad
182,8,103,24,0,0,92,27,6,6,48,1,79,0,2,2,68,-8,3,2,2,83,Bad
176,5,72,13,0,0,100,-7,7,8,13,1,31,0,0,0,4,80,1,1,0,40,Good
230,5,68,32,0,0,100,-7,7,8,32,3,38,0,2,2,75,87,9,4,4,76,Bad
137,7,77,3,13,12,43,8,4,2,16,1,43,0,0,0,13,93,1,1,0,67,Bad
155,10,85,26,0,0,100,-7,7,8,26,1,12,1,2,2,54,81,12,1,5,68,Good
318,10,79,28,0,0,96,15,6,6,28,2,21,-7,1,1,7,-8,6,-8,0,29,Bad
401,2,126,20,0,0,100,-7,7,8,31,2,18,2,1,1,26,-8,2,1,1,40,Good
352,23,129,15,0,0,100,-7,7,8,15,0,33,0,0,0,71,74,6,2,4,73,Bad
167,3,134,25,0,0,100,-7,7,8,14,1,20,-8,0,0,5,-8,4,1,0,36,Good
382,16,117,18,10,9,65,9,4,3,23,0,35,0,2,2,36,18,3,2,0,56,Bad
278,0,73,15,0,0,94,38,6,6,16,2,31,0,0,0,22,-8,6,1,2,64,Bad
213,17,96,29,0,0,87,26,6,6,30,0,23,-8,0,0,60,8,2,3,1,67,Good
350,14,88,10,4,3,92,79,0,5,13,0,42,0,3,3,29,-8,4,1,0,83,Bad
115,2,60,25,0,0,100,-7,7,8,27,2,27,0,3,3,14,-8,5,2,1,58,Good
55,3,25,9,1,1,100,-7,6,8,9,3,44,2,1,1,1,-8,1,1,0,33,Bad
184,4,98,22,0,0,100,-7,7,8,23,1,57,0,3,2,6,-8,2,-8,0,50,Good
368,6,80,31,0,0,100,-7,7,8,32,3,16,0,0,0,21,50,8,2,2,65,Good
153,1,44,22,0,0,100,-7,7,8,24,5,33,0,3,2,26,20,11,2,1,87,Bad
210,22,106,6,0,0,100,-7,7,8,6,0,50,0,0,0,35,-8,2,1,1,100,Bad
166,3,92,10,0,0,100,-7,7,8,10,1,40,0,2,2,0,96,0,1,0,25,Good
436,2,98,30,0,0,100,-7,7,8,33,2,9,2,1,1,11,97,7,1,1,73,Good
320,0,92,56,0,0,100,-7,7,8,61,5,16,1,4,4,4,56,9,3,1,41,Good
373,34,136,13,1,0,71,14,6,5,15,0,13,0,3,3,1,-8,2,1,0,38,Bad
422,13,127,23,0,0,100,-7,7,8,24,0,17,0,2,2,2,-8,2,1,0,38,Good
84,3,45,28,0,0,93,31,5,6,30,4,60,0,11,11,68,62,8,5,0,87,Bad
263,4,80,26,1,1,78,0,2,4,27,3,22,0,2,2,71,44,7,2,2,69,Bad
248,1,58,25,0,0,96,12,6,6,28,5,29,0,4,4,81,-8,9,2,6,92,Bad
187,2,75,30,0,0,100,-7,7,8,32,1,45,2,1,1,5,84,1,5,0,55,Good
102,2,42,8,1,1,73,4,4,4,11,1,73,17,0,0,3,53,1,3,-8,80,Good
320,13,123,5,0,0,100,-7,7,8,5,0,20,0,0,0,4,66,2,1,0,60,Good
175,2,66,42,0,0,100,-7,7,8,43,6,16,0,1,1,3,96,4,2,1,27,Good
52,8,28,3,0,0,100,-7,7,8,3,1,67,-7,2,1,95,-8,1,1,-8,100,Bad
119,4,52,30,0,0,100,-7,7,8,34,4,73,6,0,0,26,86,4,8,0,92,Good
249,5,87,30,0,0,100,-7,7,8,32,1,25,3,5,5,6,95,1,1,0,67,Good
174,1,75,38,0,0,100,-7,7,8,40,5,40,-7,6,6,77,60,4,8,3,75,Good
38,8,21,4,0,0,100,-7,7,8,4,1,50,0,1,1,0,45,0,2,0,67,Good
191,9,77,31,0,0,90,22,6,6,31,1,16,0,1,1,7,82,4,1,0,42,Good
223,23,107,12,2,1,79,2,4,5,15,0,36,0,0,0,86,50,4,3,2,100,Bad
82,1,87,20,0,0,100,-7,7,8,3,3,33,1,2,2,64,100,4,2,3,60,Good
137,6,53,24,2,0,85,14,6,5,27,7,59,0,2,0,27,88,5,6,0,79,Bad
336,9,98,22,1,0,91,13,6,5,23,1,39,0,0,0,16,91,2,3,0,83,Bad
150,3,56,19,0,0,100,-7,7,8,21,5,24,0,1,1,62,62,4,1,3,63,Bad
226,44,120,15,0,0,100,-7,7,8,15,0,47,0,1,1,5,-8,1,4,0,63,Good
189,2,76,19,0,0,100,-7,7,8,24,3,58,-7,0,0,5,100,4,3,0,78,Good
288,8,93,30,0,0,100,-7,7,8,51,2,30,-7,0,0,73,-8,9,-8,5,69,Bad
141,2,64,14,0,0,100,-7,7,8,18,3,72,2,3,3,0,90,0,3,0,60,Good
178,47,100,16,0,0,100,-7,7,8,16,0,56,1,1,1,0,-8,0,1,0,50,Good
164,1,51,3,2,1,67,10,2,4,6,2,17,0,1,1,87,-8,3,1,2,100,Bad
502,4,145,34,0,0,97,36,6,6,37,4,27,4,3,3,80,53,17,3,12,83,Bad
345,2,89,30,0,0,100,-7,7,8,31,3,19,9,0,0,45,33,8,3,3,65,Bad
357,17,141,9,4,3,67,3,3,4,13,0,50,0,1,1,28,-8,4,-8,-8,100,Good
152,2,60,21,0,0,100,-7,7,8,22,1,64,0,3,3,61,68,4,3,1,78,Good
180,9,86,15,2,2,72,10,4,3,18,3,78,0,2,2,101,91,2,6,1,100,Bad
-8,24,124,23,0,0,100,-7,7,8,0,0,17,-7,0,0,67,-8,3,2,3,56,Good
217,19,94,25,0,0,100,-7,7,8,25,0,12,20,0,0,13,-8,1,-8,0,17,Good
274,1,87,36,0,0,100,-7,7,8,37,2,27,0,3,3,3,87,2,4,0,43,Good
182,2,18,4,1,1,100,-7,6,8,7,3,40,10,1,0,41,-8,2,1,1,75,Bad
281,22,150,6,0,0,100,-7,7,8,6,0,33,0,0,0,81,-8,1,1,1,50,Bad
222,36,102,2,1,0,75,31,6,5,4,0,75,-8,0,0,0,-8,0,1,-8,50,Bad
152,3,58,24,1,1,100,-7,6,8,24,1,29,0,1,1,30,-8,3,-8,3,43,Bad
120,12,59,26,0,0,100,-7,7,8,26,0,54,-7,1,1,1,-8,2,1,0,75,Bad
160,1,67,23,0,0,100,-7,7,8,33,4,17,-7,4,4,22,-8,5,1,0,55,Bad
135,3,58,32,0,0,97,29,6,6,22,3,6,7,0,0,17,-8,6,1,0,70,Good
79,3,31,19,0,0,100,-7,7,8,20,1,45,0,5,5,81,68,6,4,1,100,Bad
327,25,167,7,0,0,100,-7,7,8,8,0,14,0,2,2,0,-8,1,-8,0,33,Bad
121,16,68,21,0,0,95,14,6,6,21,0,24,-7,0,0,87,30,5,2,4,78,Good
178,5,80,18,0,0,100,-7,7,8,18,3,39,4,2,2,24,-8,4,1,0,71,Good
162,49,101,6,0,0,100,-7,7,8,6,0,33,-8,0,0,10,9,2,2,0,80,Bad
266,6,113,3,4,4,100,-7,6,8,3,1,33,0,0,0,91,-8,2,-8,1,100,Bad
199,1,83,17,0,0,100,-7,7,8,19,3,37,0,2,2,1,21,1,3,1,33,Good
92,7,52,16,0,0,94,27,6,6,16,2,44,0,0,0,4,72,4,3,0,64,Bad
190,8,81,13,0,0,100,-7,7,8,13,1,62,6,0,0,4,88,2,3,0,83,Good
108,1,55,14,1,1,88,62,6,3,17,4,63,2,3,3,37,95,2,3,0,63,Good
-8,10,43,7,1,0,38,0,3,5,0,1,25,-7,0,0,26,-8,2,1,0,57,Bad
-8,5,56,10,1,1,91,12,6,3,0,3,27,-7,0,0,76,76,5,2,2,100,Bad
300,5,108,13,1,0,93,72,6,5,9,1,50,-7,1,1,63,67,1,2,1,80,Bad
191,13,99,20,1,1,65,0,0,2,23,0,26,0,0,0,27,66,4,2,0,50,Bad
135,2,78,6,4,2,54,23,6,2,13,2,31,1,2,1,31,-8,1,1,0,67,Bad
354,17,117,21,0,0,100,-7,7,8,21,0,62,-7,0,0,15,-8,2,3,0,71,Good
224,2,66,31,0,0,100,-7,7,8,33,3,24,0,0,0,28,69,9,2,0,61,Good
206,2,63,17,0,0,94,49,6,6,35,1,33,0,4,4,74,27,2,2,2,67,Bad
212,6,52,16,1,0,88,20,6,5,24,2,53,-7,2,2,16,44,2,2,-8,44,Bad
97,4,48,20,0,0,100,-7,7,8,20,4,50,-7,3,3,45,68,4,2,2,60,Good
175,2,39,15,0,0,84,2,4,6,19,5,21,0,3,3,9,45,5,3,0,57,Bad
-8,8,104,24,0,0,96,-8,6,6,0,2,8,13,0,0,1,71,6,2,0,42,Good
140,10,60,23,0,0,100,-7,7,8,23,1,26,0,0,0,4,88,3,2,0,45,Good
93,7,33,23,0,0,100,-7,7,8,24,3,33,0,2,2,58,97,8,2,4,63,Bad
220,7,61,30,0,0,97,32,6,6,30,5,53,1,4,4,50,70,6,9,2,88,Good
197,33,113,18,0,0,100,-7,7,8,18,0,22,0,1,1,3,-8,2,2,0,57,Good
161,4,59,57,0,0,93,10,6,6,59,5,22,0,2,2,33,-8,17,2,3,51,Bad
207,25,77,11,2,2,82,13,6,6,11,0,36,-7,2,2,57,22,2,2,0,71,Bad
168,4,67,16,0,0,100,-7,6,7,5,3,69,-8,0,0,52,97,4,1,1,100,Good
195,9,128,16,0,0,78,66,4,6,18,2,50,0,1,1,11,78,4,1,0,83,Good
207,3,50,44,0,0,96,1,4,6,46,11,50,0,6,6,15,94,12,3,1,68,Bad
132,2,52,23,3,3,88,64,6,6,24,6,54,-7,1,1,24,39,4,3,0,70,Good
356,13,116,28,0,0,100,-7,7,8,31,0,24,-7,0,0,34,-8,4,1,1,45,Good
79,4,41,16,0,0,100,-7,7,8,17,4,24,6,0,0,79,95,6,3,5,91,Bad
190,1,72,11,0,0,92,24,6,6,25,2,17,1,3,3,36,-8,5,1,2,67,Good
114,16,54,21,0,0,100,-7,7,8,21,0,48,0,4,4,57,80,8,3,2,92,Bad
325,1,77,17,0,0,100,-7,7,8,19,3,32,0,0,0,70,90,2,2,2,63,Good
10,11,91,20,0,0,100,-7,7,8,1,1,0,-7,1,1,18,-8,4,-8,1,33,Good
181,51,94,8,5,5,73,36,6,2,11,0,9,4,1,1,47,-8,1,-8,1,33,Good
342,16,129,14,1,1,94,50,6,2,18,0,39,-8,0,0,2,14,1,3,0,100,Good
244,16,138,10,4,4,60,38,6,3,2,0,33,-8,0,0,19,-8,3,-8,0,60,Good
242,8,86,16,0,0,100,-7,7,8,12,1,25,0,1,1,37,48,2,2,1,67,Good
172,3,74,23,1,0,92,5,3,5,28,4,28,2,2,2,6,98,1,2,0,25,Good
377,7,155,26,0,0,100,-7,7,8,29,1,14,15,0,0,12,-8,8,1,0,75,Good
173,5,89,2,0,0,50,65,6,6,2,1,50,0,13,12,66,98,1,1,-8,100,Bad
104,2,34,17,0,0,100,-7,7,8,18,3,28,0,2,2,15,95,3,3,1,46,Good
218,5,84,26,0,0,100,-7,7,8,26,2,15,0,1,1,66,95,14,3,7,82,Bad
276,1,63,41,0,0,98,68,6,6,30,5,46,1,2,2,27,98,3,2,1,50,Good
186,5,75,35,2,2,87,28,6,2,24,4,16,1,2,2,26,33,4,2,1,33,Bad
93,7,47,17,0,0,88,8,4,6,17,2,41,0,0,0,53,84,7,3,1,83,Bad
296,26,120,12,0,0,100,-7,7,8,14,0,42,-8,0,0,17,33,2,1,0,75,Good
179,5,102,34,0,0,100,-7,7,8,34,1,15,0,0,0,65,-8,6,-8,2,40,Bad
215,14,120,16,0,0,89,4,4,6,18,0,39,0,2,2,45,-8,5,1,2,67,Bad
110,9,41,32,0,0,100,-7,7,8,32,1,25,0,1,1,92,65,3,2,2,71,Good
146,6,85,6,0,0,100,-7,7,8,6,1,50,6,0,0,14,-8,1,2,0,75,Good
387,68,143,8,0,0,100,-7,7,8,8,0,0,0,0,0,20,-8,4,-8,1,80,Bad
